29689520	-3
29695829	-3
29698507	-3
29701232	-3
29704083	-3
29706899	-59
29709674	-59
29715764	7
29718458	7
29721291	7
29732781	-12
29735883	14
29738562	14
29741289	14
29747388	14
29750051	14
29752913	14
29755826	54
29758914	54
29761666	54
29764444	54
29767192	41
29769890	41
29772912	41
29787494	17
29790452	17
29793118	17
29795953	17
29798740	17
29801445	17
29804219	17
29807059	-26
29809792	-26
29812616	-26
29818596	7
29821298	7
29827744	0
29835607	0
29838426	0
29841136	0
29844104	0
29850243	0
29853081	0
29855872	-19
29858693	-19
29861364	-19
29864096	-19
29875457	0
29878262	0
29880984	0
29884115	0
29886921	40
29889526	40
29892242	40
29898468	40
29901202	40
29904014	40
29906704	36
29909483	36
29912300	36
29916524	9
29921297	9
29924039	9
29935297	9
29938037	9
29940872	9
29943799	9
29949932	9
29952798	9
29955591	20
29958297	20
29960903	20
29963631	20
29975130	-30
29977918	-30
29980705	-30
29983443	-30
29989755	0
29992458	0
29995079	0
29997706	0
30000534	0
30003330	0
30006058	-47
30008864	-47
30011722	-47
30014708	-47
30020637	0
30023276	0
30026779	20
30037439	53
30040273	53
30042931	53
30046964	53
30051776	53
30054406	53
30057257	-6
30060017	-6
30062792	-6
30065636	26
30077584	33
30080464	33
30083450	33
30086110	-13
30092177	-13
30094919	-13
30097731	-13
30100488	-13
30103314	-13
30108626	-22
30111366	-22
30114067	-22
30116958	-22
30122784	-22
30131307	-2
30139629	-9
30142424	-9
30145240	-9
30147991	-9
30154017	-9
30156708	-47
30159491	-47
30162398	-47
30165397	0
30169995	0
30179874	53
30182686	53
30185495	33
30188116	33
30194446	33
30197523	33
30200356	33
30203057	33
30205738	8
30208512	8
30216165	1
30224809	-11
30233795	-11
30236488	22
30239192	22
30241962	22
30244834	22
30247618	22
30253829	22
30256612	6
30264843	-14
30267617	-14
30278685	26
30281556	26
30284270	26
30295353	-27
30298116	-27
30300791	-27
30303487	-27
30306215	-9
30308951	-9
30319055	17
30333722	-9
30336740	17
30339412	17
30345458	17
30348172	17
30351064	17
30353738	17
30356434	-23
30359415	-23
30362109	-23
30364793	-16
30367559	-16
30373034	-16
30381993	3
30384784	-2
30387578	-2
30390484	-2
30396506	-2
30399161	-2
30401840	-2
30404748	-2
30407578	-2
30410255	-2
30413096	-2
30415876	17
30437565	0
30440372	0
30446445	0
30449244	0
